gsi_lat,gsi_lon,gsi_name,gsi_kana,lfSpanFr,gaijiFlg,name1,name2,id,name,kana,alt,lat,lon,level,auth,distance
34.761363,134.294111,天狗山,てんぐやま,2012-10-12,0,天狗山,天狗山,10222,天狗山,てんぐやま,392,34.761332,134.294076,27,2,4.66
34.231988,134.296647,那智山,なちさん,2012-10-12,0,那智山,那智山,13696,那智山,なちさん,271,34.231957,134.296640,18,2,3.51
34.828366,134.288344,船坂山,ふなさかやま,2012-10-12,0,船坂山,船坂山,10214,船坂山,ふなさかやま,328,34.828320,134.288286,18,2,7.31
34.778557,132.396533,畳山,たたみやま,2012-10-12,0,畳山,畳山,12093,畳山,たたみやま,1029,34.778586,132.396568,36,2,4.52
34.69143,132.404203,椎谷山,しいだにやま,2012-10-12,0,椎谷山,椎谷山,12036,椎谷山,しいだにやま,954,34.691427,132.404191,36,2,1.14
34.582227,132.396483,滝山,たきやま,2012-10-12,0,滝山,滝山,11881,滝山,たきやま,692,34.582209,132.396467,36,2,2.52
34.943235,132.407194,鍋山,なべやま,2012-10-12,0,鍋山,鍋山,12199,鍋山,なべやま,352,34.943246,132.407175,27,2,2.07
34.71193,132.405258,樋佐毛川,ひさげがわ,2012-10-12,0,樋佐毛川,樋佐毛川,12037,樋佐毛山,ひさげやま,952,34.711890,132.405236,45,2,4.87
34.730291,132.403453,熊城山,くまのじょうやま,2012-10-12,0,熊城山,熊城山,12035,熊城山,くましろやま,997,34.730261,132.403458,27,2,3.35
34.24443,132.398019,砲台山,ほうだいやま,2012-10-12,0,砲台山,砲台山,11665,砲台山,ほうだいやま,402,34.244444,132.398056,36,2,3.72
34.962152,132.406056,岩城山,いわきやま,2012-10-12,0,岩城山,岩城山,12200,岩城山,いわきやま,492,34.962131,132.406046,18,2,2.52
34.965568,132.396667,奥寺山,おくでらやま,2012-10-12,0,奥寺山,奥寺山,12198,奥寺山,おくでらやま,521,34.965522,132.396735,27,2,8.08
34.882299,132.397836,智河原山,ちごうらやま,2012-10-12,0,智河原山,智河原山,12133,智河原山,ちごうらやま,685,34.882337,132.397817,36,2,4.60
35.11466,132.402108,高山,たかやま,2012-10-12,0,高山,高山,12279,高山,たかやま,499,35.112596,132.403788,36,2,275.73
34.980763,132.406444,円山,まるやま,2012-10-12,0,円山,円山,12201,円山,まるやま,480,34.980773,132.406437,27,2,1.27
44.000707,144.239658,天都山,てんとざん,2012-07-30,0,天都山,天都山,4452,天都山,てんとざん,191,44.000682,144.239912,18,2,20.50
38.205107,140.548527,大森山,おおもりやま,2012-10-12,0,大森山,大森山,17569,大森山,おおもりやま,695,38.205084,140.548527,36,2,2.59
39.937506,140.55513,黒様森,くろさまもり,2012-10-12,0,黒様森,黒様森,6080,黒様森,くろさまもり,799,39.937531,140.555118,36,2,2.93
37.982117,140.549569,鎌倉山,かまくらやま,2012-10-12,0,鎌倉山,鎌倉山,17435,鎌倉山,かまくらやま,502,37.982095,140.549570,36,2,2.42
38.459489,140.554671,福禄山,ふくろくやま,2012-10-12,0,福禄山,福禄山,20642,福禄山,ふくろくやま,1211,38.459468,140.554674,18,2,2.40
37.094524,140.557194,館山,たてやま,2012-10-12,0,館山,館山,16808,館山,たてやま,430,37.094511,140.557159,36,2,3.48
38.514502,140.558591,南日長山,みなみひながやま,2012-10-12,0,南日長山,南日長山,17760,南日長山,みなみひながやま,872,38.514491,140.558460,18,2,11.47
38.685372,140.549137,大森山,おおもりやま,2012-10-12,0,大森山,大森山,5150,大森山,おおもりやま,897,38.685348,140.549160,36,2,3.31
40.402207,140.549985,万左衛門山,まんざえもんやま,2012-10-12,0,万左衛門山,万左衛門山,6655,万左衛門山,まんざえもんやま,704,40.402180,140.549990,18,2,3.02
41.189064,140.552401,坊主岳,ぼうずだけ,2012-10-12,0,坊主岳,坊主岳,7080,坊主岳,ぼうずだけ,494,41.189023,140.552294,27,2,10.07
41.759186,140.557497,障子山,しょうじやま,2012-07-30,0,障子山,障子山,3465,障子山,しょうじやま,216,41.759189,140.557498,27,2,0.33
40.08882,140.549485,高烏帽子,たかえぼし,2012-10-12,0,高烏帽子,高烏帽子,6543,高烏帽子,たかえぼし,764,40.088845,140.549460,36,2,3.49
38.431181,140.54876,水無山,みずなしやま,2012-10-12,0,水無山,水無山,17710,水無山,みずなしやま,1030,38.431228,140.548614,36,2,13.79
42.634608,140.556603,金山,かなやま,2012-07-30,0,金山,金山,3624,金山,かなやま,501,42.634667,140.556664,36,2,8.27
37.075674,140.557586,鎌倉岳,かまくらだけ,2012-10-12,0,鎌倉岳,鎌倉岳,16780,鎌倉岳,かまくらだけ,669,37.075655,140.557573,27,2,2.38
38.860269,140.549543,大鏑山,おおかぶらやま,2012-10-12,0,大鏑山,大鏑山,5241,大鏑山,おおかぶらやま,1119,38.860244,140.549461,45,2,7.65
39.018859,140.550369,奥前森,おくまえもり,2012-10-12,0,奥前森,奥前森,5360,奥前森,おくまえもり,907,39.018855,140.550401,36,2,2.84
39.066415,140.558729,丸森山,まるもりやま,2012-10-12,0,丸森山,丸森山,5356,丸森山,まるもりやま,698,39.066452,140.558791,36,2,6.75
41.745397,140.549825,丸山,まるやま,2012-07-30,0,丸山,丸山,3451,丸山,まるやま,482,41.745381,140.550116,54,2,24.23
37.366357,140.558186,黒石山,くろいしやま,2012-10-12,0,黒石山,黒石山,17144,黒石山,くろいしやま,864,37.366355,140.558138,45,2,4.24
40.979867,140.555635,赤倉岳,あかくらだけ,2012-10-12,0,赤倉岳,赤倉岳,7040,赤倉岳,あかくらだけ,563,40.979823,140.555669,18,2,5.70
40.970256,140.548523,大倉岳,おおくらだけ,2012-10-12,0,大倉岳,大倉岳,7042,大倉岳,おおくらだけ,677,40.970130,140.548466,54,2,14.79
41.176314,140.549846,尖岳,とんがりだけ,2012-10-12,0,尖岳,尖岳,7078,尖岳,とんがりだけ,529,41.176356,140.549852,36,2,4.73
40.961339,140.552773,十二岳,じゅうにだけ,2012-10-12,0,十二岳,十二岳,7043,十二岳,じゅうにだけ,602,40.961295,140.552757,18,2,5.03
37.714262,140.555369,一貫森,いっかんもり,2012-10-12,0,一貫森,一貫森,17316,一貫森,いっかんもり,521,37.714169,140.555272,27,2,13.41
34.801927,137.494178,坊ヶ峰,ぼうがみね,2012-10-12,0,坊ヶ峰,坊ヶ峰,8892,坊ヶ峰,ぼうがみね,446,34.801934,137.494240,45,2,5.72
35.152638,137.495,鷹ノ巣山,たかのすやま,2013-07-26,0,鷹ノ巣山,鷹ノ巣山,651,鷹ノ巣山,たかのすやま,1153,35.152597,137.494962,45,1,5.77
35.22438,137.502181,後山,うしろやま,2012-10-12,0,後山,後山,9033,後山,うしろやま,710,35.224362,137.502278,18,2,9.07
35.041318,137.504436,竜頭山,りゅうずさん,2012-10-12,0,竜頭山,竜頭山,8960,竜頭山,りゅうずさん,753,35.041252,137.504377,45,2,9.15
35.87069,137.504387,三笠山,みかさやま,2012-10-12,0,三笠山,三笠山,1474,三笠山,みかさやま,2256,35.870668,137.504400,36,2,2.67
42.717133,142.395828,岩知志山,いわちしやま,2012-07-30,0,岩知志山,岩知志山,3896,岩知志山,いわちしやま,447,42.717208,142.395768,45,2,9.65
42.600614,142.395608,ヌモトル山,ぬもとるやま,2012-07-30,0,ヌモトル山,ヌモトル山,3681,ヌモトル山,ぬもとるやま,612,42.600625,142.395668,45,2,5.05
31.913421,130.882978,霧島山,きりしまやま,2012-10-12,0,霧島山,霧島山,1021,新燃岳,しんもえだけ,1421,31.909608,130.886408,18,1,533.52
31.90961,130.886345,新燃岳,しんもえだけ,2012-10-12,0,新燃岳,新燃岳,1021,新燃岳,しんもえだけ,1421,31.909608,130.886408,18,1,6.00
31.214452,130.881825,横堀の岡,よこぼりのおか,2012-10-12,0,横堀の岡,横堀の岡,13935,横堀の岡,よこぼりのおか,658,31.214387,130.881785,45,2,8.16
31.698174,130.886417,荒磯岳,あらいそだけ,2012-10-12,0,荒磯岳,荒磯岳,14109,荒磯岳,あらいそだけ,538,31.698188,130.886380,36,2,3.80
33.658043,130.881325,飯岳山,いいだけさん,2012-10-12,0,飯岳山,飯岳山,15686,飯岳山,いのたけさん,573,33.658104,130.881294,45,2,7.40
31.899696,130.889886,中岳,なかだけ,2012-10-12,0,中岳,中岳,14181,中岳,なかだけ,1332,31.899578,130.889887,27,2,13.10
31.796943,130.881911,瓶臺山,ひんでんやま,2012-10-12,0,瓶臺山,瓶台山,14143,瓶臺山,ひんでんやま,543,31.796937,130.881891,45,2,2.03
31.921374,130.881989,獅子戸岳,ししこだけ,2012-10-12,0,獅子戸岳,獅子戸岳,14197,獅子戸岳,ししこだけ,1429,31.921401,130.881477,18,2,48.45
33.344905,130.889025,北方岳,ほっぽうだけ,2012-10-12,0,北方岳,北方岳,15548,北方岳,ほっぽうだけ,351,33.344833,130.888951,36,2,10.51
32.147246,130.887481,大平山,おおひらやま,2012-10-12,0,大平山,大平山,14347,大平山,おおひらやま,1120,32.147204,130.887507,18,2,5.31
33.186893,130.886961,釈迦岳,しゃかだけ,2012-10-12,0,釈迦岳,釈迦岳,20769,本釈迦,ほんしゃか,1229,33.186867,130.886975,54,3,3.15
31.506332,130.890672,大迫山,おおさこやま,2012-10-12,0,大迫山,大迫山,14054,大迫山,おおさこやま,214,31.506283,130.890685,27,2,5.55
32.787874,130.883681,城山,じょうやま,2012-10-12,0,城山,城山,15089,城山,じょうやま,481,32.787904,130.883632,45,2,5.66
33.62446,130.887797,戸城山,としろやま,2012-10-12,0,戸城山,戸城山,15684,戸城山,としろやま,317,33.624487,130.887739,36,2,6.15
34.284696,130.884253,堂山,どうやま,2012-10-12,0,堂山,堂山,11172,堂山,どうやま,135,34.284712,130.884168,36,2,8.04
32.254868,130.880697,高山,たかやま,2012-10-12,0,高山,高山,14410,高山,たかやま,275,32.254882,130.880800,45,2,9.83
32.969691,130.884814,智者ヶ峰,ちしゃがみね,2012-10-12,0,智者ヶ峰,智者ヶ峰,16119,智者ヶ峰,ちしゃがみね,393,32.969707,130.884964,36,2,14.11
32.091274,130.882703,鉄山,てつやま,2012-10-12,0,鉄山,鉄山,14348,鉄山,てつやま,715,32.091243,130.882736,36,2,4.65
33.04871,130.887867,観音岳,かんのんだけ,2012-10-12,0,観音岳,観音岳,16140,観音岳,かんのんだけ,657,33.048667,130.887860,18,2,4.87
31.123518,130.884686,稲尾岳,いなおだけ,2012-10-12,0,稲尾岳,稲尾岳,1026,稲尾岳,いなおだけ,930,31.123461,130.884673,18,1,6.42
32.040696,130.889983,八幡丘,はちまんがおか,2012-10-12,0,八幡丘,八幡丘,14324,八幡丘,はちまんがおか,423,32.042478,130.891097,18,2,224.20
34.140574,130.883114,甲山,こうやま,2012-10-12,0,甲山,甲山,11158,甲山,こうやま,117,34.140492,130.883076,36,2,9.80
35.729541,138.667488,天狗山,てんぐやま,2012-10-12,0,天狗山,天狗山,1729,天狗山,てんぐやま,845,35.729348,138.667280,18,2,28.49
35.402057,138.662856,二ッ山,ふたつやま,2012-10-12,0,二ッ山,二ッ山,1524,二ッ山,ふたつやま,1492,35.401972,138.662915,18,2,10.85
37.202642,138.66883,薬師岳,やくしだけ,2012-10-12,0,薬師岳,薬師岳,8050,薬師岳,やくしだけ,382,37.202749,138.668746,45,2,14.00
35.973704,138.665396,扇平山,せんぺいざん,2012-10-12,0,扇平山,扇平山,1889,扇平山,せんべいやま,1701,35.973628,138.665460,36,2,10.22
36.059137,138.6592,船坂山,ふなさかやま,2012-10-12,0,船坂山,船坂山,2316,船坂山,ふねさかやま,1446,36.059173,138.659171,36,2,4.81
36.744367,138.659702,大倉山,おおくらやま,2012-10-12,0,大倉山,大倉山,2976,大倉山,おおくらやま,2054,36.744457,138.659628,36,2,11.96
35.303316,138.658856,二子山,ふたごやま,2012-10-12,0,二子山,二子山,9251,二子山,ふたごやま,805,35.303258,138.658895,36,2,7.35
35.89988,138.669313,雨降山,あめふりやま,2012-10-12,0,雨降山,雨降山,1827,雨降山,あめふりやま,2156,35.899841,138.669334,18,2,4.68
36.370462,138.669296,子持山,こもちやま,2012-10-12,0,子持山,子持山,2504,子持山,こもちやま,1107,36.370431,138.669275,18,2,3.93
36.175756,138.667998,大屋山,おおやさん,2012-10-12,0,大屋山,大屋山,2404,大屋山,おおやさん,1081,36.175779,138.668028,36,2,3.70
35.534368,138.66127,水ノ沢山,みずのさわやま,2012-10-12,0,水ノ沢山,水ノ沢山,6936,水ノ沢山,みずのさわやま,1134,35.534306,138.661283,18,2,7.04
36.705451,138.666786,八間山,はちけんざん,2012-10-12,0,八間山,八間山,2981,八間山,はちけんざん,1934,36.705485,138.666780,45,2,3.82
37.403237,138.663297,大日山,だいにちやま,2012-10-12,0,大日山,大日山,8489,大日山,だいにちやま,251,37.403165,138.663266,18,2,8.45
37.307801,138.659327,八石山,はちこくさん,2012-10-12,0,八石山,八石山,8069,八石山,はちこくさん,518,37.307765,138.659387,18,2,6.68
36.528301,138.662652,丸岩,まるいわ,2012-10-12,0,丸岩,丸岩,2614,丸岩,まるいわ,1124,36.528325,138.662641,18,2,2.86
37.06633,138.66705,有倉山,ありくらやま,2012-10-12,0,有倉山,有倉山,7980,有倉山,ありくらやま,633,37.066287,138.667047,54,2,4.80
36.300304,138.658523,愛宕山,あたごやま,2012-10-12,0,愛宕山,愛宕山,2450,愛宕山,あたごやま,1192,36.300303,138.658522,36,2,0.13
36.861382,138.66125,横山,よこやま,2012-10-12,0,横山,横山,7872,横山,よこやま,1379,36.861360,138.661259,18,2,2.52
35.781531,138.66418,小楢山,こならやま,2012-10-12,0,小楢山,小楢山,356,小楢山,こならやま,1713,35.781533,138.664198,45,1,1.65
35.425038,138.665144,片蓋山,かたぶたやま,2012-10-12,0,片蓋山,片蓋山,1569,片蓋山,かたふたやま,1468,35.425024,138.665167,18,2,2.59
36.845377,138.662087,檜ノ塔,ひいのとう,2012-10-12,0,檜ノ塔,檜ノ塔,7876,檜ノ塔,ひのきのとう,1882,36.845382,138.662112,36,2,2.27
36.557967,138.669374,王城山,おうじょうさん,2012-10-12,0,王城山,王城山,2616,王城山,おうじょうさん,1123,36.557992,138.669370,36,2,2.78
35.921732,138.664896,長峰,ながみね,2012-10-12,0,長峰,長峰,1890,長峰,ながみね,2065,35.921714,138.664870,36,2,3.13
39.653189,141.209981,三助山,みすけやま,2012-10-12,0,三助山,三助山,6287,三助山,みすけやま,301,39.653184,141.209989,18,2,0.89
39.242975,141.20771,尻掛山,しりかけやま,2012-10-12,0,尻掛山,尻掛山,5677,尻掛山,しりかけやま,243,39.242953,141.207712,36,2,2.44
39.832875,141.216995,大森山,おおもりやま,2012-10-12,0,大森山,大森山,6380,大森山,おおもりやま,452,39.832880,141.216973,27,2,1.94
40.287374,141.207475,高鳥谷山,たかどりやさん,2012-10-12,0,高鳥谷山,高鳥谷山,6910,高鳥谷山,たかとりややま,371,40.287388,141.207491,45,2,2.07
39.089421,141.21076,大師森,だいしもり,2012-10-12,0,大師森,大師森,5654,大師森,だいしもり,243,39.089415,141.210849,36,2,7.74
39.732605,141.210278,高洞山,たかほらやま,2012-10-12,0,高洞山,高洞山,6330,高洞山,たかほらやま,522,39.732621,141.210255,36,2,2.67
38.528096,141.210352,和淵山,わぶちやま,2012-10-12,0,和淵山,和淵山,4949,和淵山,わぶちやま,173,38.528079,141.210363,36,2,2.12
39.552654,141.20812,殿森山,とのもりやま,2012-10-12,0,殿森山,殿森山,6230,殿森山,とのもりやま,182,39.552614,141.208125,18,2,4.52
39.548765,141.214092,松原山,まつばらやま,2012-10-12,0,松原山,松原山,6219,松原山,まつばらやま,203,39.548736,141.214089,27,2,3.24
39.612365,141.215536,雷田山,いかたやま,2012-10-12,0,雷田山,雷田山,6284,雷田山,いかだやま,228,39.612378,141.215654,36,2,10.23
38.737218,141.208505,白雉山,はくじやま,2012-10-12,0,白雉山,白雉山,5495,白雉山,はくちやま,80,38.737281,141.208517,36,2,7.06
39.603476,141.21248,長森山,ながもりやま,2012-10-12,0,長森山,長森山,6282,長森山,ながもりやま,164,39.602454,141.211780,18,2,128.53
39.502931,141.21151,谷地山,やちやま,2012-10-12,0,谷地山,谷地山,6215,谷地山,やちやま,232,39.502885,141.211528,18,2,5.39
34.267449,136.200394,小森山,こもりやま,2012-10-12,0,小森山,小森山,8751,小森山,こもりやま,880,34.267470,136.200407,36,2,2.57
36.043366,136.20074,八幡山,はちまんやま,2012-10-12,0,八幡山,八幡山,7323,八幡山,はちまんやま,131,36.043319,136.200754,18,2,5.34
35.589827,136.197897,新谷山,しんたにやま,2012-10-12,0,新谷山,新谷山,7230,新谷山,にいたにやま,662,35.589802,136.197861,36,2,4.27
34.315755,136.198361,古ヶ丸山,こがまるざん,2012-10-12,0,古ヶ丸山,古ヶ丸山,8750,古ヶ丸山,こがまるざん,1211,34.315710,136.198216,36,2,14.23
36.051299,136.200499,足羽山,あすわやま,2013-07-26,0,足羽山,足羽山,18301,足羽山,あすわやま,116,36.051258,136.200489,36,3,4.65
35.837188,136.206218,黒山,くろやま,2012-10-12,0,黒山,黒山,7260,黒山,くろやま,173,35.837081,136.206076,36,2,17.48
34.350163,136.207558,迷岳,まよいだけ,2012-10-12,0,迷岳,迷岳,749,迷岳,まよいだけ,1309,34.350130,136.207531,45,1,4.46
34.448707,136.206281,三峰山,みうねやま,2012-10-12,0,三峰山,三峰山,744,三峰山,みうねやま,1235,34.448712,136.206263,54,1,1.75
35.787224,136.205059,三ヶ所山,さんがしょやま,2012-10-12,0,三ヶ所山,三ヶ所山,7255,三ヶ所山,さんがしょやま,224,35.787196,136.205061,18,2,3.15
34.116632,136.204978,高丸山,たかまるやま,2012-10-12,0,高丸山,高丸山,8730,高丸山,たかまるやま,607,34.116593,136.205005,45,2,4.97
35.450318,136.2064,山本山,やまもとやま,2012-10-12,0,山本山,山本山,10967,山本山,やまもとやま,324,35.450292,136.206352,45,2,5.22
35.859238,136.207448,日野山,ひのさん,2012-10-12,0,日野山,日野山,696,日野山,ひのさん,794,35.859184,136.207491,45,1,7.17
35.996867,136.201585,鼓山,つづみやま,2012-10-12,0,鼓山,鼓山,7289,鼓山,つづみやま,40,35.996667,136.201667,0,2,23.43
35.233624,136.197819,荒神山,こうじんやま,2012-10-12,0,荒神山,荒神山,11118,荒神山,こうじんやま,284,35.233601,136.197774,18,2,4.82
35.520838,136.204678,大岩山,おおいわやま,2012-10-12,0,大岩山,大岩山,7217,大岩山,おおいわやま,280,35.520833,136.204722,0,2,4.02
34.42043,136.205142,高鉢山,たかはちやま,2012-10-12,0,高鉢山,高鉢山,10957,高鉢山,たかはちやま,788,34.420413,136.205106,36,2,3.74
35.542893,136.135983,日計山,ひばかりやま,2012-10-12,0,日計山,日計山,7213,日計山,ひばかりやま,411,35.542860,136.135982,36,2,3.62
35.155799,136.139514,安土山,あづちやま,2012-10-12,0,安土山,安土山,11107,安土山,あづちやま,198,35.155975,136.139318,18,2,26.43
35.798808,136.139805,ホノケ山,ほのけやま,2012-10-12,0,ホノケ山,ホノケ山,7244,ホノケ山,ほのけやま,737,35.798774,136.139816,45,2,3.91
35.104938,136.131625,瓶割山,かめわりやま,2012-10-12,0,瓶割山,瓶割山,11109,瓶割山,かめわりやま,234,35.104911,136.131538,36,2,8.48
35.721374,136.133898,鉢伏山,はちぶせやま,2012-10-12,0,鉢伏山,鉢伏山,7236,鉢伏山,はちぶせやま,762,35.721322,136.133952,45,2,7.57
35.809974,136.134226,足谷山,あしたにやま,2012-10-12,0,足谷山,足谷山,7243,足谷山,あしたにやま,580,35.810038,136.134585,0,2,33.17
36.014301,136.135555,烏ヶ岳,からすがだけ,2012-10-12,0,烏ヶ岳,烏ヶ岳,7326,烏ヶ岳,からすがだけ,151,36.014287,136.135572,18,2,2.23
35.131832,136.137394,竜石山,りゅうせきざん,2012-10-12,0,竜石山,竜石山,11108,竜石山,りゅうせきさん,150,35.131810,136.137397,18,2,2.49
35.996645,136.135308,乙坂山,おつさかやま,2012-10-12,0,乙坂山,乙坂山,7284,乙坂山,おつさかやま,289,35.996645,136.135349,45,2,3.71
33.985621,136.133786,ゲジョ山,げじょやま,2012-10-12,0,ゲジョ山,ゲジョ山,8688,ゲジョ山,げじょやま,927,33.985593,136.133717,36,2,7.08
33.565591,133.633386,船岡山,ふなおかやま,2012-10-12,0,船岡山,船岡山,13148,船岡山,ふなおかやま,40,33.564576,133.631599,18,2,200.40
34.786324,133.630111,愛宕山,あたごやま,2012-10-12,0,愛宕山,愛宕山,16447,愛宕山,あたごやま,430,34.786389,133.630278,0,2,16.88
34.036124,133.629603,大谷山,おおたにやま,2012-10-12,0,大谷山,大谷山,13478,大谷山,おおたにやま,507,34.036103,133.629605,18,2,2.35
33.871852,133.626939,橡尾山,とちおやま,2012-10-12,0,橡尾山,橡尾山,13306,橡尾山,とちおやま,1222,33.871829,133.626916,36,2,3.34
34.633871,133.632117,鷲峰山,じゅうぶざん,2012-10-12,0,鷲峰山,鷲峰山,1096,鷲峰山,じゅうぶざん,392,34.633931,133.632097,18,2,6.90
35.339105,133.630686,アゼチ,あぜち,2012-10-12,0,アゼチ,アゼチ,18302,アゼチ,あぜち,1116,35.338859,133.630475,18,2,33.39
34.763296,133.628861,鶏足山,けいそくさん,2012-10-12,0,鶏足山,鶏足山,16448,鶏足山,けいそくさん,585,34.763278,133.628818,45,2,4.41
34.204977,133.636728,天神山,てんじんさん,2012-10-12,0,天神山,天神山,13537,天神山,てんじんさん,29,34.205062,133.636586,27,2,16.15
33.714874,133.627578,国見山,くにみやま,2012-10-12,0,国見山,国見山,13203,国見山,くにみやま,1089,33.714838,133.627564,45,2,4.19
34.22581,133.632961,横峯山,よこみねさん,2012-10-12,0,横峯山,横峯山,13536,横峯山,よこみねさん,279,34.225794,133.632946,18,2,2.25
26.379166,127.1486,西森,にしもり,2012-10-12,0,西森,西森,11028,西森,にしむい,146,26.379163,127.148554,27,2,4.63
26.360027,127.147878,大岳,うーたき,2012-10-12,0,大岳,大岳,11030,大岳,うーたき,179,26.360008,127.147844,18,2,3.98
26.355916,127.1486,大本田,うーんだ,2012-10-12,0,大本田,大本田,11032,大本田,うーんだ,165,26.355922,127.148523,54,2,7.69
27.755024,128.970289,剥岳,はげだけ,2012-10-12,0,剥岳,剝岳,13779,剝岳,はげだけ,382,27.755032,128.970309,36,2,2.16
34.260705,131.038675,長谷,ながたに,2012-10-12,0,長谷,長谷,11370,長谷,ながたに,158,34.260685,131.038680,36,2,2.25
32.856063,131.03775,夜峰山,よみねさん,2012-10-12,0,夜峰山,夜峰山,15236,夜峰山,よみねやま,913,32.856004,131.037758,36,2,6.59
34.105299,131.043581,白山,はくさん,2012-10-12,0,白山,白山,11239,白山,しらやま,251,34.105241,131.043618,36,2,7.26
34.31103,131.042911,天井ヶ岳,てんじょうがだけ,2012-10-12,0,天井ヶ岳,天井ヶ岳,881,天井ヶ岳,てんじょうがだけ,691,34.311004,131.042886,54,1,3.69
31.840385,131.037592,四方面山,しほうめんやま,2012-10-12,0,四方面山,四方面山,14264,四方面山,しほうめんやま,326,31.840346,131.037624,27,2,5.34
32.237018,131.036192,湯ノ原山,ゆのはるやま,2012-10-12,0,湯ノ原山,湯ノ原山,5889,湯ノ原山,ゆのはらやま,1063,32.236996,131.036168,18,2,3.27
31.507321,131.041939,岳野丘,たけのおか,2012-10-12,0,岳野丘,岳野丘,19931,岳野丘,たけのおか,274,31.507330,131.041896,45,2,4.19
32.468327,131.035572,時雨岳,しぐれだけ,2012-10-12,0,時雨岳,時雨岳,14617,時雨岳,しぐれだけ,1546,32.468260,131.035559,18,2,7.57
33.098791,131.0413,城尾岳,じょうのおだけ,2012-10-12,0,城尾岳,城尾岳,15327,城尾岳,じょうのおだけ,714,33.098790,131.041358,36,2,5.42
31.967624,131.042753,霞ヶ丘,かすみがおか,2012-10-12,0,霞ヶ丘,霞ヶ丘,14276,霞ヶ丘,かすんがおか,356,31.967614,131.042719,18,2,3.36
31.630021,131.038714,住吉山,すみよしやま,2012-10-12,0,住吉山,住吉山,14214,住吉山,すみよしやま,267,31.630022,131.038756,36,2,3.95
31.833252,131.038094,小手ヶ山,こてがやま,2012-10-12,0,小手ヶ山,小手ヶ山,14239,小手ヶ山,こてがやま,272,31.833319,131.038134,36,2,8.36
32.580596,131.042928,高岳,たかだけ,2012-10-12,0,高岳,高岳,14646,高岳,たかだけ,1564,32.580546,131.042979,36,2,7.31
32.905591,131.044417,米塚,こめづか,2012-10-12,*_FA10,米塚,米塚,15228,米塚,こめづか,954,32.905612,131.044428,18,2,2.51
33.35988,131.040875,一尺八寸山,みおうやま,2012-10-12,0,一尺八寸山,一尺八寸山,16275,一尺八寸山,みおうやま,707,33.359845,131.040841,45,2,5.04
33.147596,131.043217,鈴ヶ岳,すずがだけ,2012-10-12,0,鈴ヶ岳,鈴ヶ岳,15324,鈴ヶ岳,すずがたけ,607,33.147556,131.043232,18,2,4.60
40.998712,140.895212,芽岳,かやだけ,2012-10-12,0,芽岳,芽岳,7045,茅岳,かやだけ,181,40.998697,140.895207,45,2,1.73
40.7151,140.893947,柴森山,しばもりやま,2012-10-12,0,柴森山,柴森山,6986,柴森山,しばもりやま,715,40.715052,140.893958,18,2,5.44
40.156166,140.890477,三本岳,さんぼんだけ,2012-10-12,0,三本岳,三本岳,6558,三本岳,さんぼんだけ,889,40.156137,140.890499,36,2,3.75
39.241852,140.88985,兎森山,うさぎもりやま,2012-10-12,0,兎森山,兎森山,5457,兎森山,うさぎもりやま,1054,39.241847,140.889871,36,2,1.86
39.029546,140.898094,高手山,たかてやま,2012-10-12,0,高手山,高手山,5385,高手山,たかてやま,867,39.029534,140.898069,36,2,2.53
39.950765,140.898958,茶臼岳,ちゃうすだけ,2012-10-12,0,茶臼岳,茶臼岳,168,茶臼岳,ちゃうすだけ,1578,39.950761,140.898932,45,1,2.26
40.283148,140.889414,諸助山,もろすけやま,2012-10-12,0,諸助山,諸助山,6641,諸助山,もろすけやま,768,40.283128,140.889416,45,2,2.20
40.851886,140.89369,大平山,おおひらやま,2012-10-12,0,大平山,大平山,7034,大平山,おおひらやま,563,40.851853,140.893698,18,2,3.72
39.180907,140.88874,経塚山,きょうづかやま,2012-10-12,0,経塚山,経塚山,5463,経塚山,きょうづかさん,1372,39.180907,140.888714,36,2,2.23
39.880829,140.89082,源太ヶ岳,げんたがだけ,2012-10-12,0,源太ヶ岳,源太ヶ岳,6048,源太ヶ岳,げんたがだけ,1545,39.880889,140.890761,18,2,8.39
41.184184,140.893062,尻岩山,しりいわやま,2012-10-12,0,尻岩山,尻岩山,7089,尻岩山,しりいわやま,167,41.184070,140.893040,45,2,12.82
41.399276,140.898695,白土山,しろつちやま,2012-10-12,0,白土山,白土山,7164,白土山,しろつちやま,407,41.399227,140.898727,36,2,6.09
38.942435,140.890675,大衣森,おおころももり,2012-10-12,0,大衣森,大衣森,5326,大衣森,おおころももり,613,38.942416,140.890675,27,2,2.11
40.137388,140.893032,兄畑山,あにはたやま,2012-10-12,0,兄畑山,兄畑山,6559,兄畑山,あにはたやま,724,40.137346,140.892989,36,2,5.97
39.851273,140.896543,三ッ石山,みついしやま,2012-10-12,0,三ッ石山,三ッ石山,6056,三ッ石山,みついしやま,1466,39.851256,140.896523,18,2,2.58
41.306312,140.89531,袴腰山,はかまごしやま,2012-10-12,0,袴腰山,袴腰山,7098,袴腰山,はかまこしやま,621,41.306280,140.895309,36,2,3.54
41.366803,140.898167,三森山,みつもりやま,2012-10-12,0,三森山,三森山,7166,三森山,みつもりやま,589,41.366766,140.898197,18,2,4.79
39.786868,140.889992,高倉山,たかくらやま,2012-10-12,0,高倉山,高倉山,5991,高倉山,たかくらやま,1408,39.786841,140.889951,45,2,4.59
