lat,lon,name,kana,lfSpanFr,gaijiFlg,name1
32.516957,131.127586,扇山,おうぎやま,2012-10-12,0,扇山
34.043143,131.128572,日ノ峰山,ひのみねさん,2012-10-12,0,日ノ峰山
32.009927,131.129436,高平山,たかひらやま,2012-10-12,0,高平山
34.401949,131.125569,矢ヶ浦山,やがうらやま,2012-10-12,0,矢ヶ浦山
33.430291,131.131919,鹿熊岳,かぐまだけ,2012-10-12,0,鹿熊岳
32.55793,131.130919,木浦山,きうらやま,2012-10-12,0,木浦山
34.377582,131.127786,成瓜山,なりうりやま,2012-10-12,0,成瓜山
34.288896,131.125844,能満寺山,のうまんじやま,2012-10-12,0,能満寺山
32.345616,131.130564,萱原山,かやはらやま,2012-10-12,0,萱原山
31.984657,131.124494,七郎山,しちろうやま,2012-10-12,0,七郎山
34.006143,131.126933,火ノ山,ひのやま,2012-10-12,0,火ノ山
34.327924,131.1234,大笹山,おおささやま,2012-10-12,0,大笹山
35.943926,136.287543,高雄山,たかおやま,2012-10-12,0,高雄山
35.160385,136.288475,秦川山,はたがわやま,2012-10-12,0,秦川山
35.211099,136.291892,青龍山,せいりゅうざん,2012-10-12,0,青龍山
34.733985,136.296375,笠取山,かさとりやま,2012-10-12,0,笠取山
36.015304,136.294596,御茸山,みたけやま,2012-10-12,0,御茸山
35.361246,136.289108,田村山,たむらやま,2012-10-12,0,田村山
34.990405,136.289258,猪の鼻ガ岳,いのはながたけ,2012-10-12,0,猪の鼻ガ岳
34.550782,136.286767,高所山,たかんしょやま,2012-10-12,0,高所山
37.012473,138.989064,大兜山,おおかぶとやま,2012-10-12,0,大兜山
36.591952,138.997693,子持山,こもちやま,2013-07-26,0,子持山
35.828315,138.992322,日蔭名栗山,ひかげなぐりやま,2012-10-12,0,日蔭名栗山
37.196451,138.993519,大力山,だいりきさん,2012-10-12,0,大力山
34.737163,138.990008,天嶺山,てんれいざん,2012-10-12,0,天嶺山
37.269637,138.991665,平地山,ひらちやま,2012-10-12,0,平地山
35.88119,138.988739,水松山,あららぎやま,2012-10-12,0,水松山
37.230898,138.989725,薬師山,やくしやま,2012-10-12,0,薬師山
37.246926,138.992336,御岳山,みたけやま,2012-10-12,0,御岳山
35.924737,138.991195,熊倉山,くまくらさん,2012-10-12,0,熊倉山
35.864495,138.98985,天祖山,てんそざん,2012-10-12,0,天祖山
40.510201,140.880123,御鼻部山,おはなべやま,2012-10-12,0,御鼻部山
37.293014,140.88727,萩塚山,はぎつかやま,2012-10-12,0,萩塚山
37.614447,140.882645,国見山,くにみやま,2012-10-12,0,国見山
40.801811,140.879248,神堤山,かみつつみやま,2012-10-12,0,神堤山
41.236684,140.878868,秋山,あきやま,2012-10-12,0,秋山
41.782669,140.886986,清水山,しみずやま,2012-07-30,0,清水山
40.653024,140.888561,小岳,こだけ,2012-10-12,0,小岳
37.202245,140.881887,猫鳴山,ねこなきやま,2012-10-12,0,猫鳴山
37.540894,140.886236,八丈石山,はちじょういしさん,2012-10-12,0,八丈石山
37.430506,140.880956,東大森,ひがしおおもり,2012-10-12,0,東大森
39.968987,140.884347,安比岳,あっぴだけ,2012-10-12,0,安比岳
40.66569,140.880005,井戸岳,いどだけ,2012-10-12,0,井戸岳
40.668163,140.882614,赤倉岳,あかくらだけ,2012-10-12,0,赤倉岳
40.906108,140.882273,屋敷山,やしきやま,2012-10-12,0,屋敷山
37.64283,140.887803,二ッ森,ふたつもり,2012-10-12,0,二ッ森
39.880996,140.879765,大深岳,おおふかだけ,2012-10-12,0,大深岳
40.041119,140.887035,野沢欠山,のさかけやま,2012-10-12,0,野沢欠山
39.230021,140.882022,横岳,よこだけ,2012-10-12,0,横岳
40.253564,140.879581,大森,おおもり,2012-10-12,0,大森
42.752,140.887872,橇負山,そりおいやま,2012-07-30,0,橇負山
40.613996,140.887311,猿倉岳,さるくらだけ,2012-10-12,0,猿倉岳
43.1246,140.880936,大登山,おおのぼりやま,2012-07-30,0,大登山
39.480436,140.87934,小倉山,こくらやま,2012-10-12,0,小倉山
41.468688,140.888053,材木山,ざいもくやま,2012-10-12,0,材木山
40.7562,140.877916,堀子岳,ほりこだけ,2012-10-12,0,堀子岳
40.323425,140.881136,矢筈山,やはずやま,2012-10-12,0,矢筈山
37.457191,140.886933,戸神山,とがみやま,2012-10-12,0,戸神山
38.923685,140.881621,沼ノ森,ぬまのもり,2012-10-12,0,沼ノ森
40.182988,140.879806,大森,おおもり,2012-10-12,0,大森
40.966323,140.88399,笹森山,ささもりやま,2012-10-12,0,笹森山
39.866912,140.883626,小畚山,こもっこやま,2012-10-12,0,小畚山
43.280633,143.568864,カムイロキ山,かむいろきやま,2012-07-30,0,カムイロキ山
43.357375,143.568861,作太郎山,さくたろうやま,2012-07-30,0,作太郎山
34.951863,134.024558,高ノ峰,こうのみね,2012-10-12,0,高ノ峰
33.931596,134.028928,津志嶽,つしだけ,2012-10-12,0,津志嶽
34.73781,134.028331,長尾山,ながおやま,2012-10-12,0,長尾山
34.727699,134.032997,上ノ山,かみのやま,2012-10-12,0,上ノ山
34.719866,134.023303,小廻山,こめぐりやま,2012-10-12,0,小廻山
33.718771,134.026289,久々場山,くくばやま,2012-10-12,0,久々場山
34.876096,134.030839,掛応寺山,かっきょうじやま,2012-10-12,0,掛応寺山
34.338257,134.022789,石清尾山,いわせおやま,2012-10-12,0,石清尾山
33.602477,134.022789,桑ノ木山,くわのきやま,2012-10-12,0,桑ノ木山
34.921063,134.031269,深山,みやま,2012-10-12,0,深山
34.978146,134.026631,妙見山,みょうけんやま,2012-10-12,0,妙見山
35.092185,135.8098,瓢箪崩山,ひょうたんくずれやま,2012-10-12,*_7C1E_*_*,瓢簞崩山
33.960174,135.808706,斧山,よきやま,2012-10-12,0,斧山
33.661407,135.802961,ヒバノ森,ひばのもり,2012-10-12,0,ヒバノ森
35.391793,135.810132,百里ヶ岳,ひゃくりがだけ,2012-10-12,0,百里ヶ岳
33.904099,135.805347,大森山,おおもりやま,2012-10-12,0,大森山
34.234699,135.805092,高城山,たかしろやま,2012-10-12,0,高城山
33.592602,135.811711,稲荷山,いなりやま,2012-10-12,0,稲荷山
35.309277,135.810133,経ヶ岳,きょうがだけ,2012-10-12,0,経ヶ岳
34.285302,135.806675,栃ヶ山,とちがやま,2012-10-12,0,栃ヶ山
34.514774,135.805364,耳成山,みみなしやま,2012-10-12,0,耳成山
35.019666,135.811747,大文字山,だいもんじやま,2012-10-12,0,大文字山
35.117574,135.806994,金毘羅山,こんぴらやま,2012-10-12,0,金毘羅山
35.039555,135.803025,瓜生山,うりゅうやま,2012-10-12,0,瓜生山
33.983091,135.809678,大森山,おおもりやま,2012-10-12,0,大森山
35.122491,135.811356,翠黛山,すいたいさん,2012-10-12,0,翠黛山
34.267135,133.958269,火ノ山,ひのやま,2012-10-12,0,火ノ山
35.202143,133.959522,泉山,いずみがせん,2012-10-12,0,泉山
34.571799,133.967042,城山,しろやま,2012-10-12,0,城山
34.722474,133.957039,宗谷山,そうだにやま,2012-10-12,0,宗谷山
33.938541,133.966356,石堂山,いしどうさん,2012-10-12,0,石堂山
35.385905,133.9636,三徳山,みとくさん,2012-10-12,0,三徳山
34.372266,133.956681,紅峰,こうのみね,2012-10-12,0,紅峰
34.765021,133.963342,上の山,かみのやま,2012-10-12,0,上の山
34.34346,133.957653,青峰,あおみね,2012-10-12,0,青峰
33.835251,133.963955,西熊山,にしくまやま,2016-06-01,0,西熊山
33.751213,133.964494,勘定山,かんじょうやま,2012-10-12,0,勘定山
35.262841,133.958828,妹山,いもやま,2012-10-12,0,妹山
34.776216,133.967008,滝城山,たきしろやま,2012-10-12,0,滝城山
34.544243,133.966431,天平山,てんぺいざん,2012-10-12,0,天平山
34.545493,133.959903,向山,むこうやま,2012-10-12,0,向山
33.704296,133.965272,ケヤケノ平,けやけのひら,2012-10-12,0,ケヤケノ平
34.559077,133.964347,金甲山,きんこうざん,2012-10-12,0,金甲山
35.431446,133.958578,飯盛山,いいもりさん,2012-10-12,0,飯盛山
32.796791,128.865358,徳女岳,とくじょだけ,2012-10-12,0,徳女岳
32.660413,128.865179,火ノ岳,ひのたけ,2012-10-12,0,火ノ岳
32.447771,131.149781,若宮山,わかみややま,2012-10-12,0,若宮山
34.269563,131.150956,堂ヶ岳,どうがだけ,2012-10-12,0,堂ヶ岳
31.906777,131.150081,高尾山,たかおやま,2012-10-12,0,高尾山
32.945918,131.144906,卯の鼻,うのはな,2012-10-12,0,卯の鼻
34.19768,131.151597,白岩山,しらいわやま,2012-10-12,0,白岩山
34.295507,131.146011,捻松山,ねじれまつやま,2012-10-12,0,捻松山
31.580477,131.154175,御在所岳,ございしょだけ,2012-10-12,0,御在所岳
32.825713,131.149936,清栄山,せいえいざん,2012-10-12,0,清栄山
32.631007,131.150975,冠岳,かむれだけ,2012-10-12,0,冠岳
33.378716,131.153256,八久保山,はちくぼさん,2012-10-12,0,八久保山
32.496716,131.149336,たかつごう山,たかつごうやま,2012-10-12,0,たかつごう山
34.34536,131.144619,草添山,くさぞえやま,2012-10-12,0,草添山
33.309752,131.154478,角埋山,つのむれやま,2012-10-12,0,角埋山
32.884955,131.146017,根子岳,ねこだけ,2012-10-12,0,根子岳
34.086088,131.144656,松岳山,まつたけさん,2012-10-12,0,松岳山
34.230857,131.145686,高山,たかやま,2012-10-12,0,高山
32.411171,131.148397,石仁田山,いしにたやま,2012-10-12,0,石仁田山
39.448467,141.225404,権現堂山,ごんげんどうやま,2012-10-12,0,権現堂山
39.028716,141.221991,大森山,おおもりやま,2012-10-12,0,大森山
42.782942,141.220875,フレ岳,ふれだけ,2012-07-30,0,フレ岳
39.55582,141.221676,岩石山,がんせきやま,2012-10-12,0,岩石山
39.825541,141.226829,時館山,ときだてやま,2012-10-12,0,時館山
38.987413,141.228049,狭山,さやま,2012-10-12,0,狭山
39.572904,141.220814,高山,たかやま,2012-10-12,0,高山
39.585348,141.221314,赤井森,あかいもり,2012-10-12,0,赤井森
39.671854,141.223779,日向林山,ひなたばやしやま,2012-10-12,0,日向林山
39.51482,141.226899,新山,にいやま,2012-10-12,0,新山
39.520959,141.220149,妙法山,みょうほうざん,2012-10-12,0,妙法山
42.805858,141.219681,小漁山,こいざりやま,2012-07-30,0,小漁山
39.632337,141.227175,朝島山,あさしまやま,2012-10-12,0,朝島山
39.695076,141.2275,深沢山,ふかざわやま,2012-10-12,0,深沢山
42.769469,141.226986,丹鳴岳,になるだけ,2012-07-30,0,丹鳴岳
45.223144,141.220131,ポン山,ぽんやま,2012-07-30,0,ポン山
39.618559,141.22498,江柄舘山,えがらたてやま,2012-10-12,0,江柄舘山
40.689297,141.22031,有信山,ありのぶやま,2012-10-12,0,有信山
38.758077,141.22328,高倉山,たかくらやま,2012-10-12,0,高倉山
42.631739,141.219106,瓦斯山,がすざん,2012-07-30,0,瓦斯山
40.31793,141.225086,野境山,のざかいやま,2012-10-12,0,野境山
39.774902,141.22583,高帽山,たかぼうやま,2012-10-12,0,高帽山
45.185366,147.791563,小登山,ぽんのぼりやま,2014-02-14,0,小登山
26.359332,127.157183,ヲモ,うむ,2012-10-12,0,ヲモ
36.586731,137.619982,真砂岳,まさごだけ,2012-10-12,0,真砂岳
35.208916,137.6151,丸山,まるやま,2012-10-12,0,丸山
36.595537,137.617621,別山,べっさん,2012-10-12,0,別山
36.575909,137.619596,大汝山,おおなんじやま,2012-10-12,0,大汝山
36.579298,137.618235,立山,たてやま,2012-10-12,0,立山
36.572687,137.617401,雄山,おやま,2012-10-12,0,雄山
36.579326,137.621346,富士ノ折立,ふじのおりたて,2012-10-12,0,富士ノ折立
36.653565,137.619427,赤ハゲ,あかはげ,2012-10-12,0,赤ハゲ
36.961359,137.621559,烏帽子山,えぼしやま,2012-10-12,0,烏帽子山
36.623342,137.617205,剱岳,つるぎだけ,2012-10-12,0,剱岳
36.61669,137.615036,前剱,まえつるぎ,2012-10-12,0,前剱
36.618345,137.623997,源次郎尾根,げんじろうおね,2012-10-12,0,源次郎尾根
36.324106,137.619375,奥丸山,おくまるやま,2012-10-12,0,奥丸山
34.881341,137.623983,浅間山,せんげんやま,2012-10-12,0,浅間山
36.630567,137.622716,小窓ノ王,こまどのおう,2012-10-12,0,小窓ノ王
35.352513,137.624158,高嶺,たかね,2012-10-12,0,高嶺
34.770092,137.621415,大草山,おおくさやま,2012-10-12,0,大草山
36.65037,137.620705,白ハゲ,しろはげ,2012-10-12,0,白ハゲ
36.72662,137.619099,サンナビキ山,さんなびきやま,2012-10-12,0,サンナビキ山
34.994835,133.642328,山王山,さんのうやま,2012-10-12,0,山王山
33.56698,133.643553,吾岡山,ごおかやま,2012-10-12,0,吾岡山
35.005546,133.645881,大野呂山,おおのろやま,2012-10-12,0,大野呂山
34.151907,133.642906,江甫草山,つくもやま,2012-10-12,0,江甫草山
33.882207,133.641958,笹ヶ峰,ささがみね,2012-10-12,0,笹ヶ峰
34.645371,133.644256,高山,こうやま,2012-10-12,0,高山
34.847341,133.647136,陣山,じんやま,2012-10-12,0,陣山
34.027791,133.644367,金見山,かなみやま,2012-10-12,0,金見山
35.25103,133.643597,愛宕山,あたごやま,2012-10-12,0,愛宕山
34.609732,133.637811,猿掛山,さるかけやま,2012-10-12,0,猿掛山
34.271885,133.648375,紫谷山,しばたにやま,2012-10-12,0,紫谷山
34.222143,133.645128,妙見山,みょうけんざん,2012-10-12,0,妙見山
34.13238,133.644822,琴弾山,ことひきやま,2012-10-12,0,琴弾山
34.623593,133.638339,妹山,せやま,2012-10-12,0,妹山
34.093607,136.274328,日和山,ひよりやま,2012-10-12,0,日和山
35.954187,136.263783,寺山,てらやま,2012-10-12,0,寺山
35.285618,136.267861,弁天山,べんてんやま,2012-10-12,0,弁天山
35.465738,136.273525,小谷山,おだにやま,2012-10-12,0,小谷山
35.708706,136.266076,黒谷山,くろたにやま,2012-10-12,0,黒谷山
35.279674,136.269528,佐和山,さわやま,2012-10-12,0,佐和山
35.857218,136.272704,唐木岳,からきだけ,2012-10-12,0,唐木岳
35.870966,136.268876,大平山,たいへいざん,2012-10-12,0,大平山
36.008748,136.266208,熊野山,くまのやま,2012-10-12,0,熊野山
44.116075,143.742675,円山,まるやま,2012-07-30,0,円山
36.43784,138.641738,駒髪山,こまがみやま,2012-10-12,0,駒髪山
36.264915,138.638996,御場山,おんばやま,2012-10-12,0,御場山
37.21692,138.645164,城山,じょうやま,2012-10-12,0,城山
36.766165,138.642228,障子峰,しょうじみね,2012-10-12,0,障子峰
37.140877,138.646361,城山,じょうやま,2012-10-12,0,城山
36.424923,138.647348,氷妻山,ひづまさん,2012-10-12,0,氷妻山
36.51519,138.644652,菅峰,かんぼう,2012-10-12,0,菅峰
36.965374,138.641188,井戸峰,いどみね,2012-10-12,0,井戸峰
35.53473,138.636882,尾股山,おまたやま,2012-10-12,0,尾股山
36.952146,138.640281,高野山,こうのやま,2012-10-12,0,高野山
35.813254,138.636624,倉沢山,くらさわやま,2012-10-12,0,倉沢山
36.410934,138.645323,鼻曲山,はなまがりやま,2012-10-12,0,鼻曲山
35.513285,138.644882,王岳,おおだけ,2012-10-12,0,王岳
35.874649,138.64241,朝日岳,あさひだけ,2012-10-12,0,朝日岳
36.97748,138.638331,天上山,てんじょうやま,2012-10-12,0,天上山
36.068776,138.642728,ぶどう岳,ぶどうだけ,2012-10-12,0,ぶどう岳
39.570209,141.142036,陣ヶ岡,じんがおか,2012-10-12,0,陣ヶ岡
39.930495,141.142599,狐森山,きつねもりやま,2012-10-12,0,狐森山
39.928828,141.150127,鞍掛山,くらかけやま,2012-10-12,0,鞍掛山
42.988786,141.147061,小天狗岳,こてんぐだけ,2012-07-30,0,小天狗岳
38.375434,141.144051,大仏山,だいぶつやま,2012-10-12,0,大仏山
40.404864,141.151332,黒森,くろもり,2012-10-12,0,黒森
39.725549,141.14311,毛無森山,けなしもりやま,2012-10-12,0,毛無森山
42.505331,141.144556,日和山,ひよりやま,2012-07-30,0,日和山
38.698802,141.147087,兵粮山,ひょうろうやま,2012-10-12,0,兵粮山
40.105837,141.150093,毛無森,けなしもり,2012-10-12,0,毛無森
42.548053,141.148639,丸山,まるやま,2012-07-30,0,丸山
42.633517,141.14255,ホロホロ山,ほろほろやま,2012-07-30,0,ホロホロ山
39.266404,141.141522,国見山,くにみやま,2012-10-12,0,国見山
39.775953,141.150365,蒼前長根山,そうぜんながねやま,2012-10-12,0,蒼前長根山
43.026,141.147111,四ッ峰,よつみね,2012-07-30,0,四ッ峰
32.772813,129.000389,致彦山,いたひこやま,2012-10-12,0,致彦山
36.353406,137.715529,東天井岳,ひがしてんじょうだけ,2012-10-12,0,東天井岳
36.906934,137.715681,犬ヶ岳,いぬがたけ,2012-10-12,0,犬ヶ岳
36.823356,137.715242,前朝日,まえあさひ,2012-10-12,0,前朝日
35.947767,137.71776,奥峰,おくみね,2012-10-12,0,奥峰
36.681059,137.718523,餓鬼山,がきやま,2012-10-12,0,餓鬼山
35.09456,137.715144,軒山,のきやま,2012-10-12,0,軒山
36.764773,137.718992,清水岳,しょうずだけ,2012-10-12,0,清水岳
35.066932,137.714617,高塚,たかづか,2012-10-12,*_FA10,高塚
36.278973,137.716197,長塀山,ながかべやま,2012-10-12,0,長塀山
36.276084,137.717142,長塀尾根,ながかべおね,2012-10-12,0,長塀尾根
35.660696,137.715968,高山,たかやま,2012-10-12,0,高山
36.719254,137.717523,中背山,なかせやま,2012-10-12,0,中背山
35.422927,137.722982,日の入山,ひのいりやま,2012-10-12,0,日の入山
36.976891,137.717345,尻高山,しりたかやま,2012-10-12,0,尻高山
36.461173,137.716721,唐沢岳,からさわだけ,2012-10-12,0,唐沢岳
36.932756,137.716206,下駒ヶ岳,しもこまがたけ,2012-10-12,0,下駒ヶ岳
34.26778,131.105939,西山,にしやま,2012-10-12,0,西山
34.198121,131.109133,麻生山,あそうやま,2012-10-12,0,麻生山
33.126152,131.106939,大塚山,おおつかやま,2012-10-12,*_FA10_*,大塚山
31.988596,131.100781,土然ヶ丘,どぜんがおか,2012-10-12,0,土然ヶ丘
32.970666,131.107608,小嵐山,しょうらんざん,2012-10-12,0,小嵐山
32.867474,131.10317,丸山,まるやま,2012-10-12,0,丸山
32.884367,131.103903,高岳,たかだけ,2013-07-26,0,高岳
32.974943,131.107664,象ヶ鼻,ぞうがばな,2012-10-12,0,象ヶ鼻
32.311705,131.101078,市房山,いちふさやま,2012-10-12,0,市房山
32.036952,131.110028,七熊山,ななくまやま,2012-10-12,0,七熊山
34.227243,131.105956,大河内,おおかわち,2012-10-12,0,大河内
32.579652,131.104928,向坂山,むこうざかやま,2012-10-12,0,向坂山
33.450591,131.105986,擲筆峰,てきひっぽう,2012-10-12,0,擲筆峰
32.890257,131.110333,鷲ヶ峰,わしがみね,2012-10-12,0,鷲ヶ峰
35.823499,136.12052,山王山,さんのうやま,2012-10-12,0,山王山
34.16758,136.112044,堂倉山,どうくらやま,2012-10-12,0,堂倉山
34.944149,136.109861,飯道山,はんどうざん,2012-10-12,0,飯道山
33.931232,136.115906,大蛇峰,おじゃみね,2012-10-12,0,大蛇峰
34.966057,136.117419,烏ヶ嶽,からすがたけ,2012-10-12,0,烏ヶ嶽
34.525832,136.120569,兜岳,かぶとだけ,2012-10-12,0,兜岳
34.650121,133.56735,大倉山,おおくらやま,2012-10-12,0,大倉山
34.470863,133.571631,青佐山,あおさやま,2012-10-12,0,青佐山
34.483085,133.568547,鉢山,はちやま,2012-10-12,0,鉢山
35.382205,133.560994,野田ヶ山,のだがせん,2012-10-12,0,野田ヶ山
35.277685,133.568886,三平山,みひらやま,2012-10-12,0,三平山
35.012488,133.563839,赤滝山,あかだきやま,2012-10-12,0,赤滝山
35.255404,133.566453,朝鍋鷲ヶ山,あさなべわしがせん,2012-10-12,0,朝鍋鷲ヶ山
34.67986,133.570736,大倉龍王山,おおくらりゅうおうざん,2012-10-12,0,大倉龍王山
35.355816,133.570439,烏ヶ山,からすがせん,2012-10-12,0,烏ヶ山
33.769055,133.569308,長瀬山,ながせやま,2012-10-12,0,長瀬山
33.601521,133.562394,西ノ峰山,にしのみねやま,2012-10-12,0,西ノ峰山
33.531974,133.570311,大畑山,おおばたけやま,2012-10-12,0,大畑山
34.012943,133.567417,城山,しろやま,2012-10-12,0,城山
35.37001,133.565967,振袖山,ふりそでさん,2012-10-12,0,振袖山
43.39205,144.027244,剣ヶ峰,けんがみね,2012-07-30,0,剣ヶ峰
43.428658,144.023675,フップシ岳,ふっぷしだけ,2012-07-30,0,フップシ岳
43.324344,144.027153,徹別岳,てしべつだけ,2017-04-28,0,徹別岳
33.237007,131.228678,城山,しろやま,2012-10-12,0,城山
33.323863,131.225672,黒岳,くろだけ,2012-10-12,0,黒岳
32.275124,131.226539,烏帽子岳,えぼしだけ,2012-10-12,0,烏帽子岳
32.369532,131.221508,丸笹山,まるざさやま,2012-10-12,0,丸笹山
31.782552,131.226397,天神山,てんじんやま,2012-10-12,0,天神山
33.487735,131.224364,足嶽,あしだけ,2012-10-12,0,足嶽
33.495937,131.226754,八面山,はちめんざん,2016-06-01,0,八面山
33.273141,131.226478,大祖山,ううそやま,2012-10-12,0,大祖山
32.705193,131.224414,桝形山,ますがたやま,2012-10-12,0,桝形山
32.667702,131.230475,中登岳,なかとだけ,2012-10-12,0,中登岳
34.283841,131.220983,花尾山,はなおやま,2012-10-12,0,花尾山
32.049049,131.221444,矢筈岳,やはずだけ,2012-10-12,0,矢筈岳
34.354666,131.229592,岳ノ山,だけのやま,2012-10-12,0,岳ノ山
32.459466,131.223808,弓木山,ゆみぎやま,2012-10-12,0,弓木山
32.058593,131.221853,釈迦ヶ岳,しゃかがだけ,2012-10-12,0,釈迦ヶ岳
36.598823,137.795983,丸山,まるやま,2012-10-12,0,丸山
36.198543,137.791903,大明神山,だいみょうじんやま,2012-10-12,0,大明神山
36.913823,137.801117,松尾山,まつおやま,2012-10-12,0,松尾山
35.948073,137.79833,峠山,とうげやま,2012-10-12,0,峠山
35.20511,137.798467,八嶽山,やたけさん,2012-10-12,0,八嶽山
36.484842,137.794873,鍬ノ峰,くわのみね,2012-10-12,0,鍬ノ峰
36.651962,137.798094,小遠見山,ことおみやま,2012-10-12,0,小遠見山
36.652073,137.791399,中遠見山,なかとおみやま,2012-10-12,0,中遠見山
35.152927,137.790939,日本ヶ塚山,にほんがつかやま,2012-10-12,*_*_*_FA10_*,日本ヶ塚山
35.540516,137.800762,虚空蔵山,こくうぞうやま,2012-10-12,0,虚空蔵山
36.335779,137.796272,浅川山,あさかわやま,2012-10-12,0,浅川山
35.278268,137.792134,天ヶ森,てんがもり,2012-10-12,0,天ヶ森
36.225238,137.794514,天狗岩,てんぐいわ,2012-10-12,0,天狗岩
36.123109,137.791352,ハト峰,はとみね,2012-10-12,0,ハト峰
35.789734,137.795309,木曽前岳,きそまえだけ,2012-10-12,0,木曽前岳
35.766763,137.794059,三沢岳,さんのさわだけ,2012-10-12,0,三沢岳
36.078398,137.796244,烏帽子岳,えぼしだけ,2012-10-12,0,烏帽子岳
36.734648,137.791623,小日向山,おびなたやま,2012-10-12,0,小日向山
35.321963,137.795495,弁当山,べんとうやま,2012-10-12,0,弁当山
36.939649,137.793022,横前倉山,よこまえくらやま,2012-10-12,0,横前倉山
34.265885,133.624125,城山,しろやま,2012-10-12,0,城山
34.701888,133.620236,高滝山,たかだきやま,2012-10-12,0,高滝山
35.00738,133.625964,龍王山,りゅうおうざん,2012-10-12,0,龍王山
33.816355,133.626064,八丁山,はっちょうやま,2012-10-12,0,八丁山
34.812563,133.623583,臥牛山,がぎゅうざん,2012-10-12,0,臥牛山
35.335768,133.622303,皆ヶ山,みながせん,2012-10-12,0,皆ヶ山
34.282968,133.626181,阿島山,あしまやま,2012-10-12,0,阿島山
